,year,country,Net migration,tas,pr,Arable land (%25 of land area),Population growth (annual %25),"Population, total"
953,2005-01-01,KWT,479500.0,26.222179199999992,8.6930769,0.6184062893543187,4.968528239155066,2524988.6
954,2010-01-01,KWT,580000.0,26.590971999999997,7.649768333333334,0.5705200149644597,5.71701718221077,3169599.0
955,1990-01-01,KGZ,-276249.0,1.91977152,31.030994399999997,6.91171359054571,0.9413929119594094,4480400.0
956,1995-01-01,KGZ,-27268.0,2.29951608,29.365362799999996,6.987486965589156,1.3914005384768442,4698920.0
957,2000-01-01,KGZ,-172911.0,2.83962366,31.740739399999995,7.010427528675703,1.0632864406463152,4996440.0
958,2005-01-01,KGZ,-76604.0,2.8910215,29.474247400000003,6.676955110711032,1.0627977011369114,5270280.0
959,2010-01-01,KGZ,-93353.0,3.176766066666667,33.96536066666667,6.65397975525179,1.3583305724352233,5523233.333333333
960,1960-01-01,LAO,76.0,23.365280199999997,149.66460999999998,2.77296360485269,2.315733029864576,2222571.0
961,1965-01-01,LAO,30.0,23.534790199999996,138.29717399999998,2.823223570190642,2.374023924715202,2499199.2
962,1970-01-01,LAO,46.0,23.3392864,147.109216,3.0285961871750438,2.645122497953026,2840357.2
963,1975-01-01,LAO,-198756.0,23.5634594,138.0516888,3.3232235701906396,1.3968422788890558,3132512.6
964,1980-01-01,LAO,-35110.0,23.6517086,150.633194,3.3968804159445396,2.233746000344696,3411784.0
965,1985-01-01,LAO,138.0,23.608109399999996,140.898572,3.4384748700173318,2.8658254327446278,3909456.4
966,1990-01-01,LAO,-60567.0,23.9593134,136.228544,3.481802426343158,2.6948681119861937,4498769.6
967,1995-01-01,LAO,-134746.0,23.98979,142.2025928,3.67850953206239,2.0054553346717716,5045588.2
968,2000-01-01,LAO,-148100.0,23.9618902,147.42508,4.3934142114384755,1.567619728228302,5493075.2
969,2005-01-01,LAO,-110258.0,23.966064199999998,145.7978,5.40727902946274,1.6482846431783003,5947588.2
970,2010-01-01,LAO,-112313.0,24.528585333333336,156.99693333333335,6.178509532062393,1.5667851558212167,6347087.333333333
971,1990-01-01,LVA,-116474.0,6.705683060000001,55.8718568,27.2525560065949,-1.1276813907824272,2602420.4
972,1995-01-01,LVA,-46601.0,6.402049239999999,52.339782,16.67952896828412,-1.0611656675465306,2435126.0
973,2000-01-01,LVA,-72490.0,6.808579420000001,52.530247800000005,15.650523903728319,-1.0949948662792932,2313194.0
974,2005-01-01,LVA,-86594.0,7.079480940000001,53.71232160000001,18.7256430436354,-1.1031968865896664,2195294.4
975,2010-01-01,LVA,-83325.0,6.441627666666666,62.82351433333333,18.802920921364933,-1.7141437484179567,2063861.0
976,1960-01-01,LBN,20000.0,16.338,47.3153326,17.644183773216053,3.1110146974677675,1924217.4
977,1965-01-01,LBN,-70002.0,16.214166799999997,60.692001399999995,21.19257086999022,1.951535714312164,2172989.8
978,1970-01-01,LBN,-10000.0,15.9064998,47.860668800000006,23.30400782013688,2.3953181741979916,2417607.6
979,1975-01-01,LBN,-285201.0,15.6860002,50.10850119999999,22.22873900293254,0.42222611538195814,2592400.4
980,1980-01-01,LBN,-214378.0,15.485000000000003,52.81166599999999,20.410557184750758,0.36070893016601424,2609899.2
981,1985-01-01,LBN,-128038.0,15.8841666,46.978499400000004,18.80742913000978,0.6591040953610774,2678388.4
982,1990-01-01,LBN,390001.0,15.974667,50.50166779999999,17.673509286412543,4.435311370884932,3090073.0
983,1995-01-01,LBN,-29428.0,16.5739998,39.7646668,16.89149560117302,1.9279526335678465,3647751.0
984,2000-01-01,LBN,550110.0,16.8956666,55.436830799999996,12.733137889574941,3.9643432296156518,4194747.4
985,2005-01-01,LBN,-26882.0,16.4208342,42.2648322,12.862169968650722,1.038978034647469,4760725.4
986,2010-01-01,LBN,1192354.0,16.574653,54.023608333333335,12.0886282176605,4.6807302538689575,5231346.0
987,1960-01-01,LSO,-24999.0,12.6665078,65.6892856,11.684782608695649,1.8913777706436519,869823.2
988,1965-01-01,LSO,-22399.0,12.680634600000001,54.945714599999995,11.89064558629774,2.141594628664208,963193.4
989,1970-01-01,LSO,-24048.0,12.666825,59.1331766,11.81159420289852,2.3377562292857563,1078429.6
990,1975-01-01,LSO,-6538.0,12.55246,70.3087306,10.599472990777343,2.8326855920777523,1230143.6
991,1980-01-01,LSO,-25760.0,12.8808732,53.59801699999999,9.604743083003953,2.6831002900508083,1415168.0
992,1985-01-01,LSO,-40195.0,12.9738096,65.0336508,10.256916996047423,2.2438941186238583,1596355.2
993,1990-01-01,LSO,-7839.0,13.0499204,55.445554599999994,10.691699604743079,2.210492812425036,1782426.2
994,1995-01-01,LSO,-37212.0,13.106745800000002,64.71499940000001,10.652173913043459,1.633525435517032,1963636.0
995,2000-01-01,LSO,-161218.0,13.277777599999999,56.2483334,10.342555994729915,-0.13703110810727662,2024532.2
996,2005-01-01,LSO,-92476.0,13.414127399999998,59.855158,10.83003952569168,-0.15824626215487908,1990047.0
997,2010-01-01,LSO,-47704.0,13.796667,74.24402833333333,10.005489545377353,0.41379222972295665,2004786.0
998,1960-01-01,LBR,7996.0,25.199899999999996,220.54669800000002,3.9010589700996654,2.11514721625067,1167462.0
999,1965-01-01,LBR,7996.0,25.1810666,214.766804,3.839285714285716,2.3025060956394023,1304416.2
1000,1970-01-01,LBR,10996.0,25.224433600000005,195.603538,3.79983388704319,2.601011874675568,1476538.2
1001,1975-01-01,LBR,11949.0,25.1083002,193.848832,3.830980066445182,2.84562417887481,1694718.0
1002,1980-01-01,LBR,0.0,25.369299599999998,175.7421,3.8974252491694346,3.2578716907777463,1986041.6
1003,1985-01-01,LBR,-359708.0,25.4599664,179.91379799999999,4.069767441860466,-0.04969062099965478,2139605.4
1004,1990-01-01,LBR,-290000.0,25.367233400000003,187.004832,3.6337209302325606,-1.172485473274078,2016173.4
1005,1995-01-01,LBR,462952.0,25.6681334,197.10527000000002,3.8413621262458477,6.135486563471346,2349706.8
1006,2000-01-01,LBR,-50000.0,25.5992662,201.41303200000002,4.15282392026578,2.9938341475106682,3007964.2
1007,2005-01-01,LBR,175585.0,25.6771002,196.661302,4.360465116279068,3.6004111676547623,3474246.2
1008,2010-01-01,LBR,25000.0,25.645911666666667,202.29722,5.1218161683278,3.2263106862032433,4014819.3333333335
1009,1960-01-01,LBY,45891.0,21.855337600000002,3.9504236999999995,0.9711345010627778,3.47783343721515,1554459.4
1010,1965-01-01,LBY,48002.0,21.8945664,3.77190868,0.9780965479613991,4.0659848983168185,1883719.6
1011,1970-01-01,LBY,58665.0,21.7000302,3.6746520000000005,0.9837798515521105,4.32237011463204,2331361.0
1012,1975-01-01,LBY,57534.0,21.842017,4.08667684,0.991736476579106,3.988165202268488,2868258.8
1013,1980-01-01,LBY,113380.0,21.9342886,4.02650024,1.003785080191415,3.810661258877962,3481821.0
1014,1985-01-01,LBY,5490.0,22.100095200000002,4.00453344,1.0215169873944319,2.8888604255274917,4105498.4
1015,1990-01-01,LBY,3965.0,22.120925,4.01271056,1.0309512713550117,2.293217548248582,4648359.2
1016,1995-01-01,LBY,-57368.0,22.5282174,4.0028315999999995,1.086192982256724,1.663417084413996,5115136.4
1017,2000-01-01,LBY,-20569.0,22.7554996,4.3087192199999995,1.0241313070461564,1.58183569104595,5532585.8
1018,2005-01-01,LBY,-118555.0,22.837183800000002,3.8819792800000004,0.9945781283744621,1.4319692748925799,5970601.0
1019,2010-01-01,LBY,-300002.0,23.176943000000005,3.3129943666666666,0.9760126699781381,0.8146903129486406,6243617.333333333
1020,1990-01-01,LTU,-100301.0,7.344871679999999,55.216954599999994,44.15549883003617,-0.1477163861695282,3688368.6
1021,1995-01-01,LTU,-93925.0,6.79105764,52.14035320000001,46.116783663050384,-0.7403654449367352,3575884.2
1022,2000-01-01,LTU,-99104.0,7.353429320000001,51.79798040000001,29.640714819444998,-0.8530858493041563,3441141.8
1023,2005-01-01,LTU,-150930.0,7.528076660000001,54.4737822,30.42888422790686,-1.3103112662663963,3236975.6
1024,2010-01-01,LTU,-146217.0,6.9510648999999995,63.99208466666666,34.96168522533316,-1.8988697689663232,3037723.3333333335
1025,2000-01-01,LUX,14473.0,10.323095200000001,79.249999,25.5144032921811,1.243746720268492,446745.0
1026,2005-01-01,LUX,42279.0,10.382381200000001,79.807618,25.08395065496,1.661753058070694,480844.2
1027,2010-01-01,LUX,48704.0,9.962499666666666,79.99722333333334,25.600823191785366,2.149869402206567,518748.6666666667
1028,1960-01-01,MDG,0.0,22.598254200000003,112.3346282,3.34886680193968,2.4373962361615638,5357385.4
1029,1965-01-01,MDG,-8000.0,22.6657738,118.86033019999999,3.466657495615094,2.586959967134532,6079545.0
1030,1970-01-01,MDG,-19000.0,22.464212999999997,122.88151680000001,3.591842349623416,2.7505579420019637,6953836.4
1031,1975-01-01,MDG,-30000.0,22.574087,110.40744600000001,4.143481101901846,2.8473156864966644,8005505.8
1032,1980-01-01,MDG,-10000.0,22.666699599999998,129.649516,4.433057055404612,2.8787371724716158,9241436.0
1033,1985-01-01,MDG,-10000.0,22.689947,125.070482,4.611892561130788,2.8319320427814723,10656884.4
1034,1990-01-01,MDG,-9500.0,22.8501592,118.38806199999999,4.83199779894762,2.9605950006493877,12316958.2
1035,1995-01-01,MDG,-8500.0,22.9870698,128.6152178,4.98675929428758,3.1330952648543904,14363450.8
1036,2000-01-01,MDG,-7500.0,23.042176,122.88830519999999,5.0555421811053405,3.0531411374252158,16774998.6
1037,2005-01-01,MDG,-7500.0,23.1697228,119.588644,5.39945661519414,2.888479244791646,19443222.6
1038,2010-01-01,MDG,-7500.0,23.449977666666665,110.45952666666666,6.01674399525728,2.762841426189017,21747416.0
1039,1960-01-01,MWI,0.0,21.4313378,94.607018,14.98196860415785,2.404072945194124,3842611.8
1040,1965-01-01,MWI,0.0,21.5206106,89.1981472,18.667798048366556,2.556485104873182,4354392.4
1041,1970-01-01,MWI,-15002.0,21.4879816,88.8693448,20.89520577004664,2.6640398632061437,4963971.4
1042,1975-01-01,MWI,13999.0,21.591478799999997,94.221831,21.425540941875244,2.9776535711950705,5724151.8
1043,1980-01-01,MWI,0.0,21.837958000000004,88.14011740000001,21.31947390750952,2.731554265382178,6586268.0
1044,1985-01-01,MWI,877076.0,21.779530599999998,91.988589,22.698345354263882,5.294904556197042,8157613.2
1045,1990-01-01,MWI,-861893.0,21.9933564,73.345682,23.971149766652523,1.4247745505322904,9629369.8
1046,1995-01-01,MWI,-59163.0,22.229483599999995,88.835943,26.41069155706408,2.15476411378683,10307754.0
1047,2000-01-01,MWI,-59163.0,22.0418084,90.26267519999999,30.653372931692843,2.503706808508446,11719288.2
1048,2005-01-01,MWI,-59163.0,22.2527234,94.816688,34.89605430632158,2.7684186562720545,13359500.4
1049,2010-01-01,MWI,-80263.0,22.671693,90.29312499999999,39.06802432470656,2.864614841950836,14965909.666666666
1050,1960-01-01,MYS,-58601.0,25.2109216,245.51413799999995,2.3927712806953623,3.137745355220164,8698828.6
1051,1965-01-01,MYS,-139279.0,25.1835094,244.790146,2.47961650564507,2.62060149667139,10042069.8
1052,1970-01-01,MYS,-135303.0,25.3785606,244.251284,3.0109146575625916,2.3607664080803956,11330916.6
1053,1975-01-01,MYS,-5443.0,25.2982916,240.35643,3.1546004995910124,2.512348309110132,12800811.6
1054,1980-01-01,MYS,-77285.0,25.597909199999997,241.933868,3.0420210192037005,2.42127923140933,14483015.2
1055,1985-01-01,MYS,425455.0,25.6372158,245.463168,2.7779942467375602,2.861316768974094,16543216.8
1056,1990-01-01,MYS,292354.0,25.812568,226.79888,2.82264496996747,2.615044258260462,19002963.0
1057,1995-01-01,MYS,516689.0,25.982991399999996,248.45155800000003,2.698889043120338,2.5210379049250378,21568793.0
1058,2000-01-01,MYS,671473.0,26.0649586,251.30397599999998,2.8039202645858703,2.116288756076764,24200247.6
1059,2005-01-01,MYS,761878.0,25.870746000000004,273.83276,2.667606161602592,1.924472448212142,26716797.6
1060,2010-01-01,MYS,249999.0,26.170193333333334,270.08675,2.6259828415694932,1.5648928981607702,28642383.0
1061,1960-01-01,MDV,-581.0,27.563333399999998,175.63167200000004,6.66666666666667,2.6872063842423484,94963.0
1062,1965-01-01,MDV,-2904.0,27.598332999999997,174.82389199999997,6.66666666666667,2.336062388403488,107561.0
1063,1970-01-01,MDV,2415.0,27.376666399999998,159.29944400000002,9.333333333333334,3.198152922756384,123630.4
1064,1975-01-01,MDV,0.0,27.757222000000002,192.686664,10.0,2.973014533759056,144733.4
1065,1980-01-01,MDV,0.0,27.9850006,167.685552,10.0,3.5285185349350003,170208.2
1066,1985-01-01,MDV,-2605.0,28.203332999999997,169.52000200000003,10.0,3.379411823138026,203024.8
1067,1990-01-01,MDV,-3072.0,28.165000400000004,171.028332,10.0,2.7632034369102643,236073.4
1068,1995-01-01,MDV,-1100.0,28.2155556,172.216112,10.0,1.9120685936841704,263829.2
1069,2000-01-01,MDV,17392.0,28.259999999999998,173.786112,10.0,2.5848860421350843,294767.6
1070,2005-01-01,MDV,17994.0,28.2527776,180.40222400000002,11.33333333333332,2.539005223425008,335822.8
1071,2010-01-01,MDV,58358.0,28.447222999999997,143.09999866666666,13.0000003178914,3.8979393112355596,381155.3333333333
1072,1960-01-01,MLI,-70243.0,28.097973000000003,30.603112399999997,1.3485604700907223,1.114481598428602,5382546.4
1073,1965-01-01,MLI,-98235.0,28.113104999999997,29.392555999999995,1.364377678886072,1.259209774376314,5710557.8
1074,1970-01-01,MLI,-95585.0,28.081266399999997,25.4398976,1.416172891107124,1.6589913018990479,6153113.6
1075,1975-01-01,MLI,-174998.0,28.0648118,26.335710999999996,1.618600381907734,1.7664458273282662,6715752.0
1076,1980-01-01,MLI,-218064.0,28.482390399999996,23.072543200000005,1.6492513461018383,2.0177907410390903,7390708.6
1077,1985-01-01,MLI,-493982.0,28.489702,24.672067,1.6736737721174582,1.50663670508859,8063082.0
1078,1990-01-01,MLI,-173489.0,28.389696400000002,25.8191868,2.0486973340217522,2.3574832620157737,8871566.0
1079,1995-01-01,MLI,-141950.0,28.781904399999995,27.419612800000003,3.51486243945615,2.622769272700222,10104217.8
1080,2000-01-01,MLI,-67110.0,29.039709200000004,26.3519546,4.0669076127488335,3.006052319753976,11637339.4
1081,2005-01-01,MLI,-100823.0,28.987992600000002,27.2910686,4.7704701566712995,3.2909946213052876,13665072.8
1082,2010-01-01,MLI,-302449.0,29.161371,31.54167666666667,5.458985895639203,3.0519285135118235,15514481.0
1083,1960-01-01,MLT,-11710.0,18.8,29.4958342,48.4375,0.47405660426115437,323900.0
1084,1965-01-01,MLT,-12601.0,18.5183338,31.389999999999997,40.625,-1.0841115861300816,311550.0
1085,1970-01-01,MLT,-9682.0,18.4624996,29.6616664,40.625,-0.15200569297769323,302399.2
1086,1975-01-01,MLT,-4843.0,18.4124998,37.145000200000005,39.375,0.737629470676966,308098.0
1087,1980-01-01,MLT,2553.0,18.527499799999998,33.5483338,37.5,1.0718553150231267,324528.4
1088,1985-01-01,MLT,1159.0,19.116667,32.7575004,37.5,1.1821175063807163,344221.0
1089,1990-01-01,MLT,1630.0,19.2916668,31.516666199999996,37.5,1.3278131841041696,366347.6
1090,1995-01-01,MLT,6378.0,19.432499800000002,31.697499999999998,28.125,0.6706514559302794,382596.0
1091,2000-01-01,MLT,5611.0,19.497500199999998,29.5149994,27.68750011920928,0.6942482878267032,395786.8
1092,2005-01-01,MLT,5737.0,19.345833,34.4525004,25.124999880790718,0.5510182678665668,407544.4
1093,1960-01-01,MRT,-1820.0,27.607251,8.916698100000001,0.2588046958377805,2.938203814109028,902636.8
1094,1965-01-01,MRT,-2760.0,27.3379724,9.4672184,0.26079363539342204,3.0198375293654642,1048335.8
1095,1970-01-01,MRT,-5950.0,27.197606999999998,7.07421832,0.22858251673619878,2.9849846885726095,1218382.4
1096,1975-01-01,MRT,-9700.0,27.430281200000003,7.2001151000000005,0.1882215969729312,2.9367873009630556,1412262.4
1097,1980-01-01,MRT,-16100.0,27.7140464,5.8883212799999995,0.24061317551178824,2.9125874426670344,1634677.2
1098,1985-01-01,MRT,-39998.0,27.7430438,7.35908738,0.3298729019113224,2.7101513768024406,1880360.0
1099,1990-01-01,MRT,-44622.0,27.7184844,7.113031879999999,0.4135053846900164,2.5864659126044622,2143790.2
1100,1995-01-01,MRT,-44003.0,28.1695676,7.925603300000001,0.47540506451925857,2.544948718321096,2435579.0
1101,2000-01-01,MRT,-10004.0,28.4139206,8.254960399999998,0.4148636848743572,2.75054437137329,2781422.6
1102,2005-01-01,MRT,10001.0,28.4320198,8.551067,0.38614533811972435,2.873631894675122,3205652.8
1103,2010-01-01,MRT,25002.0,28.338303666666665,11.093687000000001,0.40425600724426763,2.9422527726168166,3599799.0
1104,1960-01-01,MUS,-30869.0,22.378,148.24533300000002,44.704433497536975,2.7819159459223197,699139.8
1105,1965-01-01,MUS,-29156.0,22.5623332,144.9920068,46.79802955665026,1.9650267291974022,783309.6
1106,1970-01-01,MUS,-20463.0,22.6550004,150.223329,49.2610837438424,1.55390888381934,852028.8
1107,1975-01-01,MUS,-20617.0,22.9719998,150.22333400000002,49.16256157635469,1.5729930885142678,920654.6
1108,1980-01-01,MUS,-21632.0,22.866666599999995,162.4493308,49.2610837438424,1.271162450902341,990586.8
1109,1985-01-01,MUS,-35977.0,23.0103334,164.6423372,49.1625615763547,0.7568503654864088,1035893.8
1110,1990-01-01,MUS,-5611.0,22.8506664,134.452669,47.093596059113295,1.1386250639066078,1084740.4
1111,1995-01-01,MUS,-8858.0,23.0186666,125.638,44.6305418719212,1.0914931576937308,1148085.0
1112,2000-01-01,MUS,-19372.0,23.2310002,136.82833599999998,43.842364532019715,0.763545926061505,1204430.8
1113,2005-01-01,MUS,-12079.0,23.5650004,149.77967,40.29556650246306,0.428239621364437,1238686.0
1114,2010-01-01,MUS,-12079.0,24.709721666666667,109.19166333333332,38.42364532019703,0.22511604639017269,1252895.3333333333
1115,1960-01-01,MEX,-409085.0,21.054771600000002,56.162984800000004,9.939427454409845,3.109657427595708,40233336.4
1116,1965-01-01,MEX,-616085.0,20.8803042,59.916278999999996,9.739962447593816,3.1013167245829236,46995409.8
1117,1970-01-01,MEX,-920380.0,20.9336432,58.608958599999994,9.10188019239178,2.978850315074798,54710197.6
1118,1975-01-01,MEX,-1253817.0,20.733065800000002,58.2929618,9.11546078860053,2.6331941528606357,62867762.4
1119,1980-01-01,MEX,-1273198.0,21.0883548,61.570353999999995,9.220658967566036,2.345776989092574,71057916.0
1120,1985-01-01,MEX,-1835537.0,21.058073200000003,58.117629799999996,9.934720543223843,2.047785117565834,79188063.2
1121,1990-01-01,MEX,-2018533.0,21.3316428,60.233107000000004,11.485995010159721,1.8067525015258077,87062546.6
1122,1995-01-01,MEX,-2296470.0,21.6289792,62.404951800000006,11.70925178116724,1.5630171350326438,94592496.8
1123,2000-01-01,MEX,-2206114.0,21.5428942,60.03176840000001,11.94536896525116,1.392663089566754,101695741.6
1124,2005-01-01,MEX,-562404.0,21.7648114,61.808803199999986,12.01460942925488,1.46604429035707,109203003.2
1125,2010-01-01,MEX,-422477.0,21.663336,63.36930866666666,11.940293388890302,1.3960744411589732,115687530.33333333
1126,1990-01-01,FSM,-1662.0,27.2627776,288.563324,3.57142857142857,2.39642182929699,101281.0
1127,1995-01-01,FSM,-12788.0,27.1655558,273.77833,3.5714285714285703,0.3275863536763009,108063.8
1128,2000-01-01,FSM,-12284.0,27.446110599999997,287.309438,3.5714285714285703,-0.21566769619357737,107026.2
1129,2005-01-01,FSM,-12278.0,27.431111599999998,271.647226,3.428571428571428,-0.6966353097939766,104492.4
1130,2010-01-01,FSM,-2999.0,26.525001000000003,305.18055666666663,2.85714285714286,0.4919415234137589,103622.33333333333
1131,1990-01-01,MDA,-131953.0,10.338988,35.9310708,53.04763915540273,0.048840073111033354,3699400.0
1132,1995-01-01,MDA,-165309.0,9.9587498,43.766726,54.420211282956814,-0.2344254405591856,3659357.6
1133,2000-01-01,MDA,-12079.0,10.479166800000002,39.6042852,55.988815706199354,-0.237522144322842,3622187.0
1134,2005-01-01,MDA,-47911.0,10.9432141,38.672679,55.41501976284584,-0.213912286558533,3578603.6
1135,2010-01-01,MDA,-7020.0,10.545726333333333,43.114815,55.17451000554913,-0.0569347034838735,3560516.6666666665
1136,1960-01-01,MNG,0.0,-0.5510791420000001,19.7523592,0.4710149591905045,2.856959053776618,1013180.8
1137,1965-01-01,MNG,0.0,-0.988225438,18.389421000000002,0.5270475552923606,2.900536101497742,1173918.8
1138,1970-01-01,MNG,0.0,-0.7435451672,18.8273842,0.500141610237133,2.93306987200955,1357654.8
1139,1975-01-01,MNG,0.0,-0.238978826,18.0555362,0.668271582687505,2.6995222769134863,1562584.4
1140,1980-01-01,MNG,0.0,-0.553075526,18.276443,0.8098818198202841,2.559925398028642,1779026.0
1141,1985-01-01,MNG,0.0,-0.33107513400000005,17.874748399999998,0.8666546512526068,2.6951399725289864,2032452.2
1142,1990-01-01,MNG,-88432.0,0.165125888,20.2458498,0.8719328510002832,1.2621472247976893,2237844.4
1143,1995-01-01,MNG,-52463.0,0.831131096,18.6979098,0.8245577898504077,0.8225517073261438,2336442.2
1144,2000-01-01,MNG,-15001.0,0.62494801,15.7036354,0.5264038723963026,0.9866598978631178,2445086.0
1145,2005-01-01,MNG,-10998.0,0.885593544,16.239730199999997,0.45701485620124094,1.373061933755696,2596958.8
1146,2010-01-01,MNG,-4262.0,-0.2828410733333333,19.13273,0.40165812714024596,1.8300874893854466,2771652.3333333335
1147,2005-01-01,MNE,-683.0,10.0943752,94.8441668,12.899628252788101,0.1604689170406464,616084.8
1148,2010-01-01,MNE,-3112.0,9.332639333333333,95.202779,12.812887236679032,0.12414302888583846,620036.0
1149,1960-01-01,MAR,-239800.0,17.7643514,26.424490600000002,14.859748174037726,2.9608713534028483,13094014.6
1150,1965-01-01,MAR,-474734.0,17.351648599999997,26.1666924,15.503875968992258,2.441414385222814,14948732.0
1151,1970-01-01,MAR,-508947.0,17.008562,24.780018,16.39391054513022,2.126344990625304,16702833.0
1152,1975-01-01,MAR,-309839.0,17.4211058,24.5234648,16.679363656733116,2.2811517105965065,18638362.6
1153,1980-01-01,MAR,-320659.0,17.806175200000002,17.8891402,17.3174994398387,2.3975934725942083,20990293.0
1154,1985-01-01,MAR,-430184.0,17.892025999999998,23.700105,18.208380013443858,2.03200000310197,23437181.6
1155,1990-01-01,MAR,-466627.0,17.5509566,19.779526,19.93322876988574,1.75129857939362,25703790.6
1156,1995-01-01,MAR,-532581.0,18.123719400000002,25.667955,20.097692135334977,1.360285363146574,27739649.2
1157,2000-01-01,MAR,-654821.0,18.384026799999997,20.6844912,19.234595563522298,1.133774255509592,29454575.0
1158,2005-01-01,MAR,-565140.0,18.2836234,24.098069799999998,18.078691506904,1.169738399103992,31177963.0
1159,2010-01-01,MAR,-367108.0,19.039264666666664,28.177952333333337,17.611546500392098,1.3431218572609733,32789045.666666668
1160,1960-01-01,MOZ,-23500.0,23.518182000000003,82.729704,3.1184033164627776,2.208128104404706,7514169.0
1161,1965-01-01,MOZ,-23500.0,23.557815,82.578297,3.241181108369998,2.303132543930308,8422668.4
1162,1970-01-01,MOZ,-23500.0,23.5510654,81.6787042,3.578422645540324,2.333266544443946,9455451.6
1163,1975-01-01,MOZ,87373.0,23.526817799999996,85.225933,3.64963503649635,2.70443757371055,10746061.4
1164,1980-01-01,MOZ,-376378.0,23.6409144,78.2717612,3.7869732190544,2.161982784067388,12161796.8
1165,1985-01-01,MOZ,-1336060.0,23.7631282,80.9662956,4.1710114702815435,0.2670106259267878,12784649.6
1166,1990-01-01,MOZ,642368.0,23.9826056,70.276682,4.466034232813653,3.0934225687134678,13888063.8
1167,1995-01-01,MOZ,-50000.0,24.057101799999998,83.7044328,4.895851878226812,2.857888728365924,16379809.6
1168,2000-01-01,MOZ,30004.0,24.021065400000005,85.76291,5.455377807167018,2.875493665698106,18787924.4
1169,2005-01-01,MOZ,-40000.0,24.2734356,85.0102488,6.612579160202448,2.7931207410911236,21683731.4
1170,2010-01-01,MOZ,-25000.0,23.97774133333333,80.567485,7.184821587527661,2.7486905798226764,24193903.0
1171,1960-01-01,MMR,0.0,22.5144412,167.39363199999997,15.171221348349,2.1760291953146895,22712452.4
1172,1965-01-01,MMR,0.0,22.5332514,173.73176,15.20947455396762,2.320654001386616,25428891.2
1173,1970-01-01,MMR,0.0,22.426818599999997,179.456544,14.961287755913961,2.3243539880926045,28581909.0
1174,1975-01-01,MMR,0.0,22.5614934,166.45156200000002,14.596811212779599,2.2502845333935637,32036471.6
1175,1980-01-01,MMR,-54656.0,22.7075628,164.99797999999998,14.689843008844118,2.12869029154851,35733674.8
1176,1985-01-01,MMR,-200000.0,22.742758000000002,165.552682,14.644245187746739,1.7915095246229502,39379396.0
1177,1990-01-01,MMR,-713704.0,22.796422200000002,163.725386,14.61823300792608,1.2615518554369518,42380102.0
1178,1995-01-01,MMR,-537998.0,22.954386799999998,170.59733599999998,14.654956085319961,1.249852011421188,45034666.8
1179,2000-01-01,MMR,-1208092.0,22.8190618,177.33477999999997,15.15617110810546,1.0064471284694534,47672075.6
1180,2005-01-01,MMR,-1336928.0,23.099978,172.05011600000003,16.05775693556478,0.6825073706581286,49610491.6
1181,2010-01-01,MMR,-528211.0,22.980686666666667,165.13274333333334,16.506605495039434,0.7628928205397857,51001710.333333336
1182,1960-01-01,NAM,0.0,19.998855400000004,19.352623,0.7797981270269287,2.402564104816848,665793.8
1183,1965-01-01,NAM,-1078.0,19.9721454,22.732493400000003,0.7856283933972235,2.569297743666334,754629.8
1184,1970-01-01,NAM,-2696.0,19.9928462,24.676869399999998,0.791458659767518,2.994007911218054,869590.0
1185,1975-01-01,NAM,-44298.0,19.7638362,27.4894244,0.7943737929526653,2.300012340283286,992287.2
1186,1980-01-01,NAM,-29069.0,20.3030046,18.3885076,0.7980177094340994,2.3122651591691037,1107536.6
1187,1985-01-01,NAM,38106.0,20.4038654,20.270416,0.801661625915534,3.520927657382642,1289483.8
1188,1990-01-01,NAM,-17280.0,20.5601492,19.9184686,0.832027596594153,2.769003127539386,1514634.8
1189,1995-01-01,NAM,-21174.0,20.575807199999996,18.7151158,0.991145282950115,2.052495005824242,1696954.6
1190,2000-01-01,NAM,-941.0,20.5768358,23.956850199999998,0.990659427419257,1.568357877572198,1851325.6
1191,2005-01-01,NAM,8713.0,20.6347922,25.0806722,0.9782701113823806,1.7389554914641159,2008117.8
1192,2010-01-01,NAM,-37034.0,20.986837333333334,28.36512133333333,0.971711061715799,1.7737981783044434,2156786.3333333335
1193,1960-01-01,NPL,-70000.0,12.5924998,113.76215380000001,12.646853146853125,1.61939132810831,10438809.4
1194,1965-01-01,NPL,-21075.0,12.4888006,100.952905,12.68391608391606,1.8594302628673858,11393398.0
1195,1970-01-01,NPL,-5799.0,12.475365400000001,116.89440920000001,14.413986013986019,2.079272798667768,12593042.8
1196,1975-01-01,NPL,-41002.0,12.3647556,112.17135800000001,15.55944055944058,2.225623159270056,14038589.2
1197,1980-01-01,NPL,-101147.0,12.5434347,114.46255999999998,16.00503510161716,2.3143474045759556,15738230.6
1198,1985-01-01,NPL,-216407.0,12.7193294,114.34151999999999,16.15104895104898,2.2560134745748983,17637491.4
1199,1990-01-01,NPL,76064.0,12.659939,98.57803,16.27440552611452,2.6334700730384357,19956036.2
1200,1995-01-01,NPL,-464703.0,13.067703,105.01000000000002,16.39020979020982,2.21911957123079,22563809.0
1201,2000-01-01,NPL,-772525.0,13.440690800000002,99.2188422,16.26648064178584,1.561722553783782,24702811.8
1202,2005-01-01,NPL,-971580.0,13.6059554,99.30768079999999,15.626089989536098,1.1200711689635194,26348777.0
